Dep_Airport,Arr_Airport,avg_duration,distance_type
SFB,BNA,112.5,Short Haul >1500Mi
SFB,CAK,135.0,Short Haul >1500Mi
SFB,CHA,95.0,Short Haul >1500Mi
SFB,CID,168.5,Short Haul >1500Mi
SFB,CKB,117.0,Short Haul >1500Mi
SFB,CVG,126.0,Short Haul >1500Mi
SFB,DAY,130.0,Short Haul >1500Mi
SFB,DSM,177.0,Short Haul >1500Mi
SFB,ELM,144.0,Short Haul >1500Mi
SFB,EVV,123.0,Short Haul >1500Mi
SFB,EYW,65.0,Short Haul >1500Mi
SFB,FAR,226.0,Medium Haul <3000Mi
SFB,FNT,156.0,Short Haul >1500Mi
SFB,FSD,203.0,Short Haul >1500Mi
SFB,FWA,135.0,Short Haul >1500Mi
SFB,GFK,230.0,Medium Haul <3000Mi
SFB,GPT,98.0,Short Haul >1500Mi
SFB,GRR,153.0,Short Haul >1500Mi
SFB,GSO,95.5,Short Haul >1500Mi
SFB,GSP,81.0,Short Haul >1500Mi
SFB,HGR,127.0,Short Haul >1500Mi
SFB,HTS,109.0,Short Haul >1500Mi
SFB,IAG,150.0,Short Haul >1500Mi
SFB,ICT,178.0,Short Haul >1500Mi
SFB,IND,135.0,Short Haul >1500Mi
SFB,LAS,283.0,Medium Haul <3000Mi
SFB,LCK,124.0,Short Haul >1500Mi
SFB,LEX,114.0,Short Haul >1500Mi
SFB,LIT,133.0,Short Haul >1500Mi
SFB,MDT,131.0,Short Haul >1500Mi
SFB,MEM,121.0,Short Haul >1500Mi
SFB,MFE,178.0,Short Haul >1500Mi
SFB,MLI,159.0,Short Haul >1500Mi
SFB,MOT,246.0,Medium Haul <3000Mi
SFB,OKC,165.5,Short Haul >1500Mi
SFB,OMA,186.0,Short Haul >1500Mi
SFB,ORF,105.0,Short Haul >1500Mi
SFB,OWB,119.0,Short Haul >1500Mi
SFB,PBG,168.0,Short Haul >1500Mi
SFB,PIA,151.0,Short Haul >1500Mi
SFB,PIT,128.0,Short Haul >1500Mi
SFB,PSM,163.0,Short Haul >1500Mi
SFB,PVU,285.0,Medium Haul <3000Mi
SFB,RFD,163.0,Short Haul >1500Mi
SFB,RIC,108.0,Short Haul >1500Mi
SFB,ROA,106.0,Short Haul >1500Mi
SFB,ROC,152.0,Short Haul >1500Mi
SFB,SBN,146.0,Short Haul >1500Mi
SFB,SDF,121.0,Short Haul >1500Mi
SFB,SGF,153.0,Short Haul >1500Mi
SFB,SHV,125.0,Short Haul >1500Mi
SFB,SWF,155.0,Short Haul >1500Mi
SFB,SYR,152.5,Short Haul >1500Mi
SFB,TOL,138.0,Short Haul >1500Mi
SFB,TRI,95.0,Short Haul >1500Mi
SFB,TUL,164.0,Short Haul >1500Mi
SFB,TVC,168.0,Short Haul >1500Mi
SFB,TYS,93.0,Short Haul >1500Mi
SFB,USA,90.0,Short Haul >1500Mi
SFB,XNA,155.0,Short Haul >1500Mi
SFO,ABQ,143.0,Short Haul >1500Mi
SFO,ACV,71.0,Short Haul >1500Mi
SFO,ANC,279.0,Medium Haul <3000Mi
SFO,ASE,139.0,Short Haul >1500Mi
SFO,ATL,270.0,Medium Haul <3000Mi
SFO,AUS,209.0,Medium Haul <3000Mi
SFO,BFL,66.0,Short Haul >1500Mi
SFO,BIH,66.5,Short Haul >1500Mi
SFO,BNA,258.0,Medium Haul <3000Mi
SFO,BOI,96.0,Short Haul >1500Mi
SFO,BOS,333.0,Medium Haul <3000Mi
SFO,BUR,70.0,Short Haul >1500Mi
SFO,BWI,306.0,Medium Haul <3000Mi
SFO,BZN,135.0,Short Haul >1500Mi
SFO,CLE,273.0,Medium Haul <3000Mi
SFO,CLT,290.0,Medium Haul <3000Mi
SFO,CMH,273.0,Medium Haul <3000Mi
SFO,DAL,208.0,Short Haul >1500Mi
SFO,DCA,306.0,Medium Haul <3000Mi
SFO,DEN,148.0,Short Haul >1500Mi
SFO,DFW,204.0,Short Haul >1500Mi
SFO,DTW,263.0,Medium Haul <3000Mi
SFO,EGE,146.5,Short Haul >1500Mi
SFO,EUG,91.0,Short Haul >1500Mi
SFO,EWR,318.0,Medium Haul <3000Mi
SFO,FAT,60.0,Short Haul >1500Mi
SFO,FCA,143.0,Short Haul >1500Mi
SFO,FLL,321.0,Medium Haul <3000Mi
SFO,GEG,125.0,Short Haul >1500Mi
SFO,HDN,142.0,Short Haul >1500Mi
SFO,HNL,328.0,Medium Haul <3000Mi
SFO,IAD,297.0,Medium Haul <3000Mi
SFO,IAH,221.0,Medium Haul <3000Mi
SFO,IND,252.0,Medium Haul <3000Mi
SFO,JAC,129.0,Short Haul >1500Mi
SFO,JFK,329.0,Medium Haul <3000Mi
SFO,KOA,322.0,Medium Haul <3000Mi
SFO,LAS,94.0,Short Haul >1500Mi
SFO,LAX,84.0,Short Haul >1500Mi
SFO,LIH,335.0,Medium Haul <3000Mi
SFO,MCI,200.0,Short Haul >1500Mi
SFO,MCO,312.0,Medium Haul <3000Mi
SFO,MDW,245.0,Medium Haul <3000Mi
SFO,MFR,79.0,Short Haul >1500Mi
SFO,MIA,322.0,Medium Haul <3000Mi
SFO,MRY,50.0,Short Haul >1500Mi
SFO,MSN,224.0,Medium Haul <3000Mi
SFO,MSO,138.5,Short Haul >1500Mi
SFO,MSP,210.0,Medium Haul <3000Mi
SFO,MSY,246.0,Medium Haul <3000Mi
SFO,MTJ,131.0,Short Haul >1500Mi
SFO,OGG,324.0,Medium Haul <3000Mi
SFO,OMA,192.5,Short Haul >1500Mi
SFO,ONT,82.0,Short Haul >1500Mi
SFO,ORD,247.0,Medium Haul <3000Mi
SFO,OTH,97.0,Short Haul >1500Mi
SFO,PDX,103.0,Short Haul >1500Mi
SFO,PHL,312.0,Medium Haul <3000Mi
SFO,PHX,114.0,Short Haul >1500Mi
SFO,PIT,282.0,Medium Haul <3000Mi
SFO,PSC,113.0,Short Haul >1500Mi
SFO,PSP,92.0,Short Haul >1500Mi
SFO,RDD,60.0,Short Haul >1500Mi
SFO,RDM,95.0,Short Haul >1500Mi
SFO,RDU,299.0,Medium Haul <3000Mi
SFO,RNO,63.0,Short Haul >1500Mi
SFO,RSW,300.0,Medium Haul <3000Mi
SFO,SAN,91.0,Short Haul >1500Mi
SFO,SAT,199.0,Short Haul >1500Mi
SFO,SBA,70.0,Short Haul >1500Mi
SFO,SBP,65.0,Short Haul >1500Mi
SFO,SDF,252.5,Medium Haul <3000Mi
SFO,SEA,127.0,Short Haul >1500Mi
SFO,SLC,106.0,Short Haul >1500Mi
SFO,SMF,49.0,Short Haul >1500Mi
SFO,SNA,91.0,Short Haul >1500Mi
SFO,SUN,105.0,Short Haul >1500Mi
SFO,TPA,300.0,Medium Haul <3000Mi
SFO,TUS,128.0,Short Haul >1500Mi
SGF,ATL,99.0,Short Haul >1500Mi
SGF,AZA,165.5,Short Haul >1500Mi
SGF,CLT,124.0,Short Haul >1500Mi
SGF,DEN,124.0,Short Haul >1500Mi
SGF,DFW,87.0,Short Haul >1500Mi
SGF,LAS,187.0,Short Haul >1500Mi
SGF,LAX,212.0,Short Haul >1500Mi
SGF,ORD,98.0,Short Haul >1500Mi
SGF,PGD,142.0,Short Haul >1500Mi
SGF,PIE,128.0,Short Haul >1500Mi
SGF,SFB,132.0,Short Haul >1500Mi
SGF,VPS,101.0,Short Haul >1500Mi
SGU,DEN,107.0,Short Haul >1500Mi
SGU,DFW,155.0,Short Haul >1500Mi
SGU,PHX,73.0,Short Haul >1500Mi
SGU,SLC,65.0,Short Haul >1500Mi
SHR,DEN,86.0,Short Haul >1500Mi
SHV,ATL,101.0,Short Haul >1500Mi
SHV,CLT,134.0,Short Haul >1500Mi
SHV,DFW,71.0,Short Haul >1500Mi
SHV,LAS,189.0,Short Haul >1500Mi
SHV,LAX,215.0,Short Haul >1500Mi
SHV,SFB,120.0,Short Haul >1500Mi
SHV,VPS,89.0,Short Haul >1500Mi
SIT,JNU,39.0,Short Haul >1500Mi
SIT,KTN,51.0,Short Haul >1500Mi
SIT,SEA,141.0,Short Haul >1500Mi
SJC,ATL,266.0,Medium Haul <3000Mi
SJC,AUS,198.0,Short Haul >1500Mi
SJC,BNA,249.0,Medium Haul <3000Mi
SJC,BOI,90.0,Short Haul >1500Mi
SJC,BOS,335.0,Medium Haul <3000Mi
SJC,BUR,60.0,Short Haul >1500Mi
SJC,CLT,293.0,Medium Haul <3000Mi
SJC,DAL,197.0,Short Haul >1500Mi
SJC,DEN,144.0,Short Haul >1500Mi
SJC,DFW,207.0,Short Haul >1500Mi
SJC,EUG,88.0,Short Haul >1500Mi
SJC,GEG,116.0,Short Haul >1500Mi
SJC,HNL,331.0,Medium Haul <3000Mi
SJC,HOU,212.0,Medium Haul <3000Mi
SJC,IAH,221.0,Medium Haul <3000Mi
SJC,JFK,326.0,Medium Haul <3000Mi
SJC,KOA,322.0,Medium Haul <3000Mi
SJC,LAS,81.0,Short Haul >1500Mi
SJC,LAX,76.0,Short Haul >1500Mi
SJC,LGB,69.0,Short Haul >1500Mi
SJC,LIH,334.0,Medium Haul <3000Mi
SJC,MDW,238.0,Medium Haul <3000Mi
SJC,MSP,216.0,Medium Haul <3000Mi
SJC,OGG,324.0,Medium Haul <3000Mi
SJC,ONT,69.0,Short Haul >1500Mi
SJC,ORD,246.0,Medium Haul <3000Mi
SJC,PDX,100.0,Short Haul >1500Mi
SJC,PHX,105.0,Short Haul >1500Mi
SJC,PSP,79.0,Short Haul >1500Mi
SJC,RNO,54.0,Short Haul >1500Mi
SJC,SAN,79.0,Short Haul >1500Mi
SJC,SEA,128.0,Short Haul >1500Mi
SJC,SLC,104.0,Short Haul >1500Mi
SJC,SNA,73.0,Short Haul >1500Mi
SJC,STL,220.0,Medium Haul <3000Mi
SJT,DFW,64.0,Short Haul >1500Mi
SJU,ATL,230.0,Medium Haul <3000Mi
SJU,BDL,240.0,Medium Haul <3000Mi
SJU,BNA,260.0,Medium Haul <3000Mi
SJU,BOS,247.0,Medium Haul <3000Mi
SJU,BWI,241.0,Medium Haul <3000Mi
SJU,CLE,280.0,Medium Haul <3000Mi
SJU,CLT,226.0,Short Haul >1500Mi
SJU,DCA,233.0,Medium Haul <3000Mi
SJU,DEN,395.0,Medium Haul <3000Mi
SJU,DFW,311.0,Medium Haul <3000Mi
SJU,DTW,277.0,Medium Haul <3000Mi
SJU,EWR,248.0,Medium Haul <3000Mi
SJU,FLL,162.0,Short Haul >1500Mi
SJU,HOU,280.0,Medium Haul <3000Mi
SJU,IAD,231.0,Medium Haul <3000Mi
SJU,IAH,290.0,Medium Haul <3000Mi
SJU,JAX,203.0,Short Haul >1500Mi
SJU,JFK,237.0,Medium Haul <3000Mi
SJU,MCO,184.0,Short Haul >1500Mi
SJU,MDW,303.0,Medium Haul <3000Mi
SJU,MIA,165.0,Short Haul >1500Mi
SJU,MSP,345.0,Medium Haul <3000Mi
SJU,ORD,306.0,Medium Haul <3000Mi
SJU,PHL,241.0,Medium Haul <3000Mi
SJU,RDU,221.0,Short Haul >1500Mi
SJU,RSW,181.0,Short Haul >1500Mi
SJU,STL,295.0,Medium Haul <3000Mi
SJU,STT,38.0,Short Haul >1500Mi
SJU,TPA,183.0,Short Haul >1500Mi
SLC,ABQ,96.0,Short Haul >1500Mi
SLC,ANC,285.0,Medium Haul <3000Mi
SLC,ATL,212.0,Medium Haul <3000Mi
SLC,AUS,158.0,Short Haul >1500Mi
SLC,BIL,79.0,Short Haul >1500Mi
SLC,BNA,189.0,Short Haul >1500Mi
SLC,BOI,67.0,Short Haul >1500Mi
SLC,BOS,269.0,Medium Haul <3000Mi
SLC,BTM,78.0,Short Haul >1500Mi
SLC,BUR,116.0,Short Haul >1500Mi
SLC,BWI,243.0,Medium Haul <3000Mi
SLC,BZN,74.0,Short Haul >1500Mi
SLC,CDC,60.0,Short Haul >1500Mi
SLC,CLT,227.0,Medium Haul <3000Mi
SLC,CNY,63.0,Short Haul >1500Mi
SLC,COS,94.0,Short Haul >1500Mi
SLC,CPR,66.0,Short Haul >1500Mi
SLC,CVG,192.0,Short Haul >1500Mi
SLC,DAL,147.0,Short Haul >1500Mi
SLC,DCA,242.0,Medium Haul <3000Mi
SLC,DEN,87.0,Short Haul >1500Mi
SLC,DFW,153.0,Short Haul >1500Mi
SLC,DTW,200.0,Short Haul >1500Mi
SLC,EKO,58.0,Short Haul >1500Mi
SLC,EUG,116.0,Short Haul >1500Mi
SLC,EWR,256.0,Medium Haul <3000Mi
SLC,FAT,103.0,Short Haul >1500Mi
SLC,FCA,102.0,Short Haul >1500Mi
SLC,FLL,264.0,Medium Haul <3000Mi
SLC,GEG,99.0,Short Haul >1500Mi
SLC,GTF,90.0,Short Haul >1500Mi
SLC,HLN,81.0,Short Haul >1500Mi
SLC,HNL,395.0,Medium Haul <3000Mi
SLC,HOU,169.0,Short Haul >1500Mi
SLC,IAD,229.0,Medium Haul <3000Mi
SLC,IAH,177.0,Short Haul >1500Mi
SLC,IDA,57.0,Short Haul >1500Mi
SLC,JAC,57.0,Short Haul >1500Mi
SLC,JFK,264.0,Medium Haul <3000Mi
SLC,LAS,82.0,Short Haul >1500Mi
SLC,LAX,115.0,Short Haul >1500Mi
SLC,LGA,256.0,Medium Haul <3000Mi
SLC,LGB,113.0,Short Haul >1500Mi
SLC,LWS,95.0,Short Haul >1500Mi
SLC,MCI,136.0,Short Haul >1500Mi
SLC,MCO,255.0,Medium Haul <3000Mi
SLC,MDW,175.0,Short Haul >1500Mi
SLC,MEM,171.0,Short Haul >1500Mi
SLC,MFR,111.0,Short Haul >1500Mi
SLC,MIA,266.0,Medium Haul <3000Mi
SLC,MKE,174.0,Short Haul >1500Mi
SLC,MSN,158.0,Short Haul >1500Mi
SLC,MSO,91.0,Short Haul >1500Mi
SLC,MSP,146.0,Short Haul >1500Mi
SLC,MSY,189.0,Short Haul >1500Mi
SLC,OAK,108.0,Short Haul >1500Mi
SLC,OGG,404.0,Medium Haul <3000Mi
SLC,OKC,137.0,Short Haul >1500Mi
SLC,OMA,134.0,Short Haul >1500Mi
SLC,ONT,106.0,Short Haul >1500Mi
SLC,ORD,185.0,Short Haul >1500Mi
SLC,PDX,112.0,Short Haul >1500Mi
SLC,PHL,252.0,Medium Haul <3000Mi
SLC,PHX,96.0,Short Haul >1500Mi
SLC,PIH,48.0,Short Haul >1500Mi
SLC,PIT,201.5,Medium Haul <3000Mi
SLC,PSC,102.0,Short Haul >1500Mi
SLC,PSP,105.0,Short Haul >1500Mi
SLC,RDM,103.0,Short Haul >1500Mi
SLC,RDU,233.0,Medium Haul <3000Mi
SLC,RNO,86.0,Short Haul >1500Mi
SLC,SAN,110.0,Short Haul >1500Mi
SLC,SAT,157.0,Short Haul >1500Mi
SLC,SEA,128.0,Short Haul >1500Mi
SLC,SFO,124.0,Short Haul >1500Mi
SLC,SGU,64.0,Short Haul >1500Mi
SLC,SJC,110.0,Short Haul >1500Mi
SLC,SMF,99.0,Short Haul >1500Mi
SLC,SNA,112.0,Short Haul >1500Mi
SLC,STL,162.0,Short Haul >1500Mi
SLC,SUN,59.0,Short Haul >1500Mi
SLC,TPA,242.0,Medium Haul <3000Mi
SLC,TUL,143.0,Short Haul >1500Mi
SLC,TUS,112.0,Short Haul >1500Mi
SLC,TWF,49.0,Short Haul >1500Mi
SLC,WYS,67.0,Short Haul >1500Mi
SLC,XNA,151.0,Short Haul >1500Mi
SLN,HYS,41.0,Short Haul >1500Mi
SLN,ORD,108.0,Short Haul >1500Mi
SMF,ATL,260.0,Medium Haul <3000Mi
SMF,AUS,196.0,Short Haul >1500Mi
SMF,BNA,239.0,Medium Haul <3000Mi
SMF,BOI,78.0,Short Haul >1500Mi
SMF,BOS,321.0,Medium Haul <3000Mi
SMF,BUR,68.0,Short Haul >1500Mi
SMF,CLT,274.0,Medium Haul <3000Mi
SMF,DAL,189.0,Short Haul >1500Mi
SMF,DEN,134.0,Short Haul >1500Mi
SMF,DFW,193.0,Short Haul >1500Mi
SMF,EWR,306.0,Medium Haul <3000Mi
SMF,GEG,100.0,Short Haul >1500Mi
SMF,HNL,338.0,Medium Haul <3000Mi
SMF,HOU,209.0,Medium Haul <3000Mi
SMF,IAD,285.5,Medium Haul <3000Mi
SMF,IAH,211.0,Medium Haul <3000Mi
SMF,JFK,314.0,Medium Haul <3000Mi
SMF,LAS,80.0,Short Haul >1500Mi
SMF,LAX,86.0,Short Haul >1500Mi
SMF,LGB,78.0,Short Haul >1500Mi
SMF,MDW,228.0,Medium Haul <3000Mi
SMF,MIA,297.5,Medium Haul <3000Mi
SMF,MSP,200.0,Medium Haul <3000Mi
SMF,OGG,324.0,Medium Haul <3000Mi
SMF,ONT,74.0,Short Haul >1500Mi
SMF,ORD,235.0,Medium Haul <3000Mi
SMF,PDX,85.0,Short Haul >1500Mi
SMF,PHX,105.0,Short Haul >1500Mi
SMF,PSP,82.0,Short Haul >1500Mi
SMF,SAN,86.0,Short Haul >1500Mi
SMF,SBA,66.0,Short Haul >1500Mi
SMF,SEA,113.0,Short Haul >1500Mi
SMF,SFO,57.0,Short Haul >1500Mi
SMF,SLC,92.0,Short Haul >1500Mi
SMF,SNA,81.0,Short Haul >1500Mi
SMF,STL,210.0,Medium Haul <3000Mi
SMX,LAS,74.0,Short Haul >1500Mi
SNA,ATL,243.0,Medium Haul <3000Mi
SNA,AUS,163.0,Short Haul >1500Mi
SNA,AZA,70.0,Short Haul >1500Mi
SNA,BNA,219.0,Medium Haul <3000Mi
SNA,BOI,120.0,Short Haul >1500Mi
SNA,CLT,257.0,Medium Haul <3000Mi
SNA,DAL,167.0,Short Haul >1500Mi
SNA,DEN,130.0,Short Haul >1500Mi
SNA,DFW,175.0,Short Haul >1500Mi
SNA,DSM,194.5,Short Haul >1500Mi
SNA,DTW,250.0,Medium Haul <3000Mi
SNA,EUG,129.0,Short Haul >1500Mi
SNA,EWR,308.0,Medium Haul <3000Mi
SNA,GEG,151.5,Short Haul >1500Mi
SNA,HNL,348.5,Medium Haul <3000Mi
SNA,HOU,174.0,Short Haul >1500Mi
SNA,IAH,188.0,Short Haul >1500Mi
SNA,IDA,124.0,Short Haul >1500Mi
SNA,JFK,322.0,Medium Haul <3000Mi
SNA,LAS,66.0,Short Haul >1500Mi
SNA,MDW,227.0,Medium Haul <3000Mi
SNA,MFR,118.5,Short Haul >1500Mi
SNA,MSO,151.0,Short Haul >1500Mi
SNA,MSP,209.0,Medium Haul <3000Mi
SNA,OAK,78.0,Short Haul >1500Mi
SNA,ORD,235.0,Medium Haul <3000Mi
SNA,PDX,145.0,Short Haul >1500Mi
SNA,PHX,73.0,Short Haul >1500Mi
SNA,PVU,98.5,Short Haul >1500Mi
SNA,SEA,166.0,Short Haul >1500Mi
SNA,SFO,86.0,Short Haul >1500Mi
SNA,SJC,71.0,Short Haul >1500Mi
SNA,SLC,106.0,Short Haul >1500Mi
SNA,SMF,82.0,Short Haul >1500Mi
SNA,STL,198.0,Medium Haul <3000Mi
SNA,STS,95.5,Short Haul >1500Mi
SNA,TUS,80.0,Short Haul >1500Mi
SPI,AZA,195.0,Short Haul >1500Mi
SPI,DFW,121.5,Short Haul >1500Mi
SPI,ORD,67.0,Short Haul >1500Mi
SPI,PGD,146.0,Short Haul >1500Mi
SPN,GUM,41.0,Short Haul >1500Mi
SPS,DFW,55.0,Short Haul >1500Mi
SRQ,ABE,158.0,Short Haul >1500Mi
SRQ,ATL,93.0,Short Haul >1500Mi
SRQ,ATW,183.0,Short Haul >1500Mi
SRQ,AUS,153.5,Short Haul >1500Mi
SRQ,AVL,101.0,Short Haul >1500Mi
SRQ,BLV,140.0,Short Haul >1500Mi
SRQ,BNA,114.0,Short Haul >1500Mi
SRQ,BOS,181.0,Short Haul >1500Mi
SRQ,BUF,156.0,Short Haul >1500Mi
SRQ,BWI,135.0,Short Haul >1500Mi
SRQ,CAK,142.0,Short Haul >1500Mi
SRQ,CID,183.5,Short Haul >1500Mi
SRQ,CLE,159.0,Short Haul >1500Mi
SRQ,CLT,108.5,Short Haul >1500Mi
SRQ,CMH,134.0,Short Haul >1500Mi
SRQ,CVG,135.0,Short Haul >1500Mi
SRQ,DAL,157.0,Short Haul >1500Mi
SRQ,DCA,138.0,Short Haul >1500Mi
SRQ,DEN,247.0,Medium Haul <3000Mi
SRQ,DFW,169.0,Short Haul >1500Mi
SRQ,DSM,182.0,Short Haul >1500Mi
SRQ,DTW,165.0,Short Haul >1500Mi
SRQ,EWR,164.0,Short Haul >1500Mi
SRQ,FNT,170.0,Short Haul >1500Mi
SRQ,FWA,146.0,Short Haul >1500Mi
SRQ,GRR,163.0,Short Haul >1500Mi
SRQ,HOU,134.0,Short Haul >1500Mi
SRQ,IAD,136.0,Short Haul >1500Mi
SRQ,IAH,166.0,Short Haul >1500Mi
SRQ,IND,139.0,Short Haul >1500Mi
SRQ,JFK,162.0,Short Haul >1500Mi
SRQ,LCK,134.0,Short Haul >1500Mi
SRQ,LGA,162.0,Short Haul >1500Mi
SRQ,MCI,171.0,Short Haul >1500Mi
SRQ,MDT,146.0,Short Haul >1500Mi
SRQ,MDW,160.0,Short Haul >1500Mi
SRQ,MKE,175.0,Short Haul >1500Mi
SRQ,MSP,207.0,Short Haul >1500Mi
SRQ,ORD,177.0,Short Haul >1500Mi
SRQ,PHL,156.0,Short Haul >1500Mi
SRQ,PIA,154.5,Short Haul >1500Mi
SRQ,PIT,140.0,Short Haul >1500Mi
SRQ,PVD,174.0,Short Haul >1500Mi
SRQ,RFD,167.0,Short Haul >1500Mi
SRQ,RIC,127.0,Short Haul >1500Mi
SRQ,SBN,155.0,Short Haul >1500Mi
SRQ,SDF,132.0,Short Haul >1500Mi
SRQ,STL,144.0,Short Haul >1500Mi
SRQ,SYR,169.0,Short Haul >1500Mi
SRQ,TYS,100.0,Short Haul >1500Mi
STC,AZA,188.0,Short Haul >1500Mi
STC,PGD,206.0,Short Haul >1500Mi
STL,ATL,86.0,Short Haul >1500Mi
STL,AUS,119.0,Short Haul >1500Mi
STL,BNA,60.0,Short Haul >1500Mi
STL,BOS,148.0,Short Haul >1500Mi
STL,BWI,111.0,Short Haul >1500Mi
STL,CHS,110.0,Short Haul >1500Mi
STL,CLE,83.0,Short Haul >1500Mi
STL,CLT,105.0,Short Haul >1500Mi
STL,CMH,75.0,Short Haul >1500Mi
STL,DAL,96.0,Short Haul >1500Mi
STL,DCA,113.0,Short Haul >1500Mi
STL,DEN,136.0,Short Haul >1500Mi
STL,DFW,111.0,Short Haul >1500Mi
STL,DSM,59.0,Short Haul >1500Mi
STL,DTW,84.0,Short Haul >1500Mi
STL,ECP,100.0,Short Haul >1500Mi
STL,EWR,140.0,Short Haul >1500Mi
STL,FLL,154.0,Short Haul >1500Mi
STL,HOU,117.0,Short Haul >1500Mi
STL,IAH,126.0,Short Haul >1500Mi
STL,ICT,76.0,Short Haul >1500Mi
STL,JAX,112.0,Short Haul >1500Mi
STL,LAS,205.0,Short Haul >1500Mi
STL,LAX,232.0,Medium Haul <3000Mi
STL,LGA,136.0,Short Haul >1500Mi
STL,LGB,230.0,Medium Haul <3000Mi
STL,LIT,62.0,Short Haul >1500Mi
STL,MCI,59.0,Short Haul >1500Mi
STL,MCO,134.0,Short Haul >1500Mi
STL,MDW,58.0,Short Haul >1500Mi
STL,MIA,160.0,Short Haul >1500Mi
STL,MKE,65.0,Short Haul >1500Mi
STL,MSP,86.0,Short Haul >1500Mi
STL,MSY,97.0,Short Haul >1500Mi
STL,MYR,107.5,Short Haul >1500Mi
STL,OAK,243.0,Medium Haul <3000Mi
STL,OKC,85.0,Short Haul >1500Mi
STL,OMA,69.0,Short Haul >1500Mi
STL,ORD,76.0,Short Haul >1500Mi
STL,PDX,239.0,Medium Haul <3000Mi
STL,PHL,123.0,Short Haul >1500Mi
STL,PHX,195.0,Short Haul >1500Mi
STL,PIT,88.0,Short Haul >1500Mi
STL,PNS,97.0,Short Haul >1500Mi
STL,RDU,103.0,Short Haul >1500Mi
STL,RSW,139.5,Short Haul >1500Mi
STL,SAN,223.0,Medium Haul <3000Mi
STL,SAT,125.0,Short Haul >1500Mi
STL,SDF,95.0,Short Haul >1500Mi
STL,SEA,261.0,Medium Haul <3000Mi
STL,SJC,243.0,Medium Haul <3000Mi
STL,SJU,256.0,Medium Haul <3000Mi
STL,SLC,186.0,Short Haul >1500Mi
STL,SMF,239.0,Medium Haul <3000Mi
STL,SNA,231.5,Medium Haul <3000Mi
STL,SRQ,131.0,Short Haul >1500Mi
STL,TPA,128.5,Short Haul >1500Mi
STL,TUL,70.0,Short Haul >1500Mi
STL,VPS,101.0,Short Haul >1500Mi
STS,BUR,78.0,Short Haul >1500Mi
STS,DFW,206.0,Short Haul >1500Mi
STS,LAX,95.0,Short Haul >1500Mi
STS,PDX,93.0,Short Haul >1500Mi
STS,PHX,120.0,Short Haul >1500Mi
STS,SAN,95.0,Short Haul >1500Mi
STS,SEA,117.5,Short Haul >1500Mi
STS,SNA,91.0,Short Haul >1500Mi
STT,ATL,237.0,Medium Haul <3000Mi
STT,CLT,237.0,Medium Haul <3000Mi
STT,DFW,334.0,Medium Haul <3000Mi
STT,EWR,263.0,Medium Haul <3000Mi
STT,FLL,174.0,Short Haul >1500Mi
STT,IAD,246.0,Medium Haul <3000Mi
STT,IAH,298.0,Medium Haul <3000Mi
STT,JFK,253.0,Medium Haul <3000Mi
STT,MCO,200.0,Short Haul >1500Mi
STT,MIA,176.0,Short Haul >1500Mi
STT,ORD,327.0,Medium Haul <3000Mi
STT,PHL,248.0,Medium Haul <3000Mi
STT,SJU,41.0,Short Haul >1500Mi
STX,ATL,243.0,Medium Haul <3000Mi
STX,CLT,244.0,Medium Haul <3000Mi
STX,FLL,176.0,Short Haul >1500Mi
STX,MIA,179.0,Short Haul >1500Mi
SUN,DEN,111.5,Short Haul >1500Mi
SUN,LAX,143.0,Short Haul >1500Mi
SUN,ORD,201.0,Short Haul >1500Mi
SUN,SFO,125.0,Short Haul >1500Mi
SUN,SLC,60.0,Short Haul >1500Mi
SUX,DEN,99.0,Short Haul >1500Mi
SUX,LBF,77.0,Short Haul >1500Mi
SUX,ORD,98.0,Short Haul >1500Mi
SWF,FLL,192.0,Short Haul >1500Mi
SWF,MCO,183.0,Short Haul >1500Mi
SWF,MYR,118.0,Short Haul >1500Mi
SWF,PGD,182.0,Short Haul >1500Mi
SWF,PIE,177.0,Short Haul >1500Mi
SWF,SFB,159.5,Short Haul >1500Mi
SWO,DFW,68.0,Short Haul >1500Mi
SYR,ATL,133.0,Short Haul >1500Mi
SYR,BNA,132.0,Short Haul >1500Mi
SYR,BOS,65.0,Short Haul >1500Mi
SYR,BWI,67.0,Short Haul >1500Mi
SYR,CLT,121.0,Short Haul >1500Mi
SYR,DCA,82.0,Short Haul >1500Mi
SYR,DEN,234.0,Short Haul >1500Mi
SYR,DFW,218.0,Short Haul >1500Mi
SYR,DTW,85.0,Short Haul >1500Mi
SYR,EWR,75.0,Short Haul >1500Mi
SYR,FLL,188.0,Short Haul >1500Mi
SYR,IAD,85.0,Short Haul >1500Mi
SYR,JFK,74.0,Short Haul >1500Mi
SYR,LGA,69.0,Short Haul >1500Mi
SYR,MCO,168.0,Short Haul >1500Mi
SYR,MIA,208.0,Short Haul >1500Mi
SYR,MYR,113.0,Short Haul >1500Mi
SYR,ORD,129.0,Short Haul >1500Mi
SYR,PGD,183.0,Short Haul >1500Mi
SYR,PHL,70.0,Short Haul >1500Mi
SYR,PIE,169.0,Short Haul >1500Mi
SYR,RDU,99.0,Short Haul >1500Mi
SYR,RSW,197.5,Short Haul >1500Mi
SYR,SFB,159.0,Short Haul >1500Mi
SYR,SRQ,175.5,Short Haul >1500Mi
SYR,TPA,165.0,Short Haul >1500Mi
TLH,ATL,64.0,Short Haul >1500Mi
